Id,Slug,Type,Name,OpenCollective,Twitter,CodeRepository,GitHubUser,GithubRepository,GitHubStatus,LocationCountry,IsFrozen,IsActive,CreatedAt,UpdatedAt,Budget,Currency
wov349mr-wgz75lpy-mzpa08dj-eybknoxd,webpack,COLLECTIVE,webpack,https://opencollective.com/webpack,https://twitter.com/webpack,https://github.com/webpack,https://github.com/webpack,,Has no repo URL,,false,true,2016-10-02T23:30:48.944Z,2021-07-12T15:16:13.079Z,268303.36,USD
703k0exg-znm8yj64-x8p5wao9-r7b4dlvr,animatescroll,COLLECTIVE,animatescroll.js,https://opencollective.com/animatescroll,https://twitter.com/ram__patra,https://github.com/rampatra/animatecroll.js,https://github.com/rampatra,,Repo not found,,false,true,2016-10-09T22:25:30.368Z,2020-01-14T05:18:38.177Z,0,USD
obvrgbk3-57l4x96e-4jpomewa-0jdyzn83,qubes-os,COLLECTIVE,Qubes OS,https://opencollective.com/qubes-os,https://twitter.com/QubesOS,https://github.com/QubesOS,https://github.com/QubesOS,,Has no repo URL,,false,true,2016-10-23T00:31:11.845Z,2022-09-18T20:15:36.232Z,23271.66,USD
b7ywz9j4-avgod8pg-e56mr35n-xklb0e7a,opensourcedesign,COLLECTIVE,Open Source Design,https://opencollective.com/opensourcedesign,https://twitter.com/opensrcdesign,https://github.com/opensourcedesign,https://github.com/opensourcedesign,,Has no repo URL,,false,true,2016-11-03T13:50:39.324Z,2022-06-22T14:38:33.050Z,1145.29,USD
wov349mr-wgz75lpy-lzqa08dj-eybknoxd,cloudcmd,COLLECTIVE,cloudcmd,https://opencollective.com/cloudcmd,https://twitter.com/cloudcmd,https://github.com/coderaiser/cloudcmd,https://github.com/coderaiser,https://github.com/coderaiser/cloudcmd,Repo found,,false,true,2016-11-05T11:49:56.324Z,2023-02-03T13:32:59.692Z,46.34,USD
krvedj9w-roz3a56d-yz67blg8-x4m0ykny,hypha,COLLECTIVE,Hypha,https://opencollective.com/hypha,,https://github.com/opentechfund/hypha,https://github.com/opentechfund,https://github.com/OpenTechFund/apply-app,Repo found,,false,true,2016-11-17T17:58:17.490Z,2020-03-31T18:36:52.719Z,0,USD
dlk9mbw7-y48r3zq3-9oq0ej5l-avnodgx7,preact,COLLECTIVE,Preact,https://opencollective.com/preact,https://twitter.com/preactjs,https://github.com/preactjs,https://github.com/preactjs,,Has no repo URL,,false,true,2016-11-26T20:54:51.409Z,2023-06-07T03:05:15.796Z,37061.94,USD
ynmlo94z-n7x08dpo-vw6ewga3-vjbrky5m,ant-design,COLLECTIVE,Ant Design,https://opencollective.com/ant-design,https://twitter.com/AntDesignUI,https://github.com/ant-design/ant-design,https://github.com/ant-design,https://github.com/ant-design/ant-design,Repo found,China,false,true,2016-12-04T12:34:19.375Z,2023-02-14T05:54:41.478Z,1607.28,USD
xrmvrwng-4kj03dpb-w9pz57oy-l9e8xbaj,cdnjs,COLLECTIVE,cdnjs,https://opencollective.com/cdnjs,https://twitter.com/cdnjs,https://github.com/cdnjs,https://github.com/cdnjs,,Has no repo URL,,false,true,2016-12-14T11:08:39.398Z,2021-08-27T14:14:47.927Z,194.95,USD
xggnxdwz-j3le5mpw-v0qy8rvb-ko04a97b,octobox,COLLECTIVE,Octobox,https://opencollective.com/octobox,https://twitter.com/octoboxio,https://github.com/octobox,https://github.com/octobox,,Has no repo URL,United Kingdom,false,true,2016-12-19T19:02:48.400Z,2023-04-20T12:52:49.510Z,1831.45,USD
oeejoxl3-az45w9pa-4kpy870m-gkbrvdn8,mongokitten,COLLECTIVE,OpenKitten,https://opencollective.com/mongokitten,,https://github.com/OpenKitten,https://github.com/OpenKitten,,Has no repo URL,Netherlands,false,true,2016-12-27T00:08:38.286Z,2020-01-14T05:18:20.180Z,0,USD
9eeng0kz-dyvor4pz-oo6bma83-7xlw95jl,grapesjs,COLLECTIVE,GrapesJS,https://opencollective.com/grapesjs,https://twitter.com/grapesjs,https://github.com/grapesjs/grapesjs,https://github.com/grapesjs,https://github.com/GrapesJS/grapesjs,Repo found,,false,true,2017-01-03T12:32:59.574Z,2023-07-17T13:19:07.792Z,38466.07,USD
ynmlo94z-n7x08dpo-5eqewga3-vjbrky5m,rubocop,COLLECTIVE,RuboCop,https://opencollective.com/rubocop,,https://github.com/rubocop/rubocop,https://github.com/rubocop,https://github.com/rubocop/rubocop,Repo found,,false,true,2017-01-04T09:35:31.848Z,2021-10-04T12:17:19.305Z,14827.97,USD
78a47byg-9nxozdp8-evpmjlv0-3rek5w8k,cider,COLLECTIVE,CIDER,https://opencollective.com/cider,,https://github.com/clojure-emacs/cider,https://github.com/clojure-emacs,https://github.com/clojure-emacs/cider,Repo found,,false,true,2017-01-04T10:45:59.970Z,2023-08-22T14:29:38.866Z,15413.2,USD
x0n4gx0b-rov5m96n-ng6d8lk3-ey7jzwan,hledger,COLLECTIVE,hledger,https://opencollective.com/hledger,https://twitter.com/simonkwmichael,https://github.com/simonmichael/hledger,https://github.com/simonmichael,https://github.com/simonmichael/hledger,Repo found,United States,false,true,2017-01-12T14:42:12.746Z,2023-03-28T02:39:54.295Z,1897.8,USD
703k0exg-znm8yj64-05p5wao9-r7b4dlvr,mui,COLLECTIVE,MUI,https://opencollective.com/mui,https://twitter.com/MUI_hq,https://github.com/mui,https://github.com/mui,,Has no repo URL,,false,true,2017-01-12T23:12:15.440Z,2023-09-18T16:28:44.708Z,65565.16,USD
3zzaxon7-93jy8gpl-g96brkde-mwl5v04o,feathers,COLLECTIVE,FeathersJS,https://opencollective.com/feathers,https://twitter.com/feathersjs,https://github.com/feathersjs,https://github.com/feathersjs,,Has no repo URL,Canada,false,true,2017-01-25T22:05:14.557Z,2020-09-01T15:47:10.365Z,0,USD
3k3z8arx-veymko60-o86gl5nb-j9w704dv,grav,COLLECTIVE,Grav,https://opencollective.com/grav,https://twitter.com/getgrav,https://github.com/getgrav,https://github.com/getgrav,,Has no repo URL,,false,true,2017-01-26T18:34:11.495Z,2021-12-15T19:52:11.242Z,1464.34,USD
rdgm9bnk-80437xqr-reqvzeol-jdayw5re,openlayers,COLLECTIVE,openlayers,https://opencollective.com/openlayers,https://twitter.com/openlayers,https://github.com/openlayers/openlayers,https://github.com/openlayers,https://github.com/openlayers/openlayers,Repo found,,false,true,2017-01-27T02:30:34.073Z,2022-08-12T13:31:10.740Z,8122.72,USD
703k0exg-znm8yj64-o5p5wao9-r7b4dlvr,react-dropzone,COLLECTIVE,react-dropzone,https://opencollective.com/react-dropzone,,https://github.com/react-dropzone,https://github.com/react-dropzone,,Has no repo URL,,false,true,2017-01-30T15:00:18.449Z,2020-11-07T09:47:44.574Z,1570.75,USD
are0adkj-rv8xwm69-rl67z5n4-l93bgoyx,sinon,COLLECTIVE,sinon,https://opencollective.com/sinon,https://twitter.com/sinon_js,https://github.com/sinonjs,https://github.com/sinonjs,,Has no repo URL,,false,true,2017-02-01T21:11:23.304Z,2023-09-13T15:40:27.156Z,4545.57,USD
x0n4gx0b-rov5m96n-3gqd8lk3-ey7jzwan,freshos,COLLECTIVE,FreshOS,https://opencollective.com/freshos,https://twitter.com/sachadso,https://github.com/frehos,https://github.com/frehos,,Has no repo URL,,false,true,2017-02-06T12:02:49.156Z,2021-11-17T14:22:46.079Z,0,USD
703k0exg-znm8yj64-j565wao9-r7b4dlvr,dim,COLLECTIVE,Destiny Item Manager,https://opencollective.com/dim,https://twitter.com/ThisIsDIM,https://github.com/DestinyItemManager,https://github.com/DestinyItemManager,,Has no repo URL,,false,true,2017-02-07T02:08:07.655Z,2022-07-20T15:12:50.281Z,61175.64,USD
y4rxg0j3-5lzkwm6v-y06voe98-n47dabyo,avogadro,COLLECTIVE,Avogadro,https://opencollective.com/avogadro,https://twitter.com/AvogadroChem,https://github.com/openchemitry/avogadrolibs,https://github.com/openchemitry,,Repo not found,,false,true,2017-02-10T17:51:16.687Z,2021-10-04T13:16:00.821Z,60,USD
rdgm9bnk-80437xqr-9jqvzeol-jdayw5re,fakerjs,COLLECTIVE,Faker,https://opencollective.com/fakerjs,https://twitter.com/faker_js,https://github.com/faker-js/faker,https://github.com/faker-js,https://github.com/faker-js/faker,Repo found,,false,true,2017-02-21T00:09:23.789Z,2023-07-14T17:52:41.357Z,10958.5,USD
dx8k03re-yd5agmq5-obplbwoz-7j4nxv9z,lcui,COLLECTIVE,LCUI,https://opencollective.com/lcui,,https://github.com/lc-soft/LCUI,https://github.com/lc-soft,https://github.com/lc-soft/LCUI,Repo found,China,false,true,2017-02-21T09:22:13.598Z,2020-07-02T15:14:16.072Z,0,USD
wov349mr-wgz75lpy-rrqa08dj-eybknoxd,indieweb,COLLECTIVE,IndieWeb,https://opencollective.com/indieweb,https://twitter.com/indiewebcamp,https://github.com/indieweb,https://github.com/indieweb,,Has no repo URL,,false,true,2017-03-12T18:43:29.088Z,2022-09-27T10:06:00.815Z,3586.04,USD
xggnxdwz-j3le5mpw-re6y8rvb-ko04a97b,reactiveui,COLLECTIVE,ReactiveUI,https://opencollective.com/reactiveui,https://twitter.com/reactivexui,https://github.com/reactiveui,https://github.com/reactiveui,,Has no repo URL,,false,true,2017-03-21T15:44:54.268Z,2022-09-26T14:56:26.232Z,311.27,USD
y4rxg0j3-5lzkwm6v-dy6voe98-n47dabyo,phalcon,COLLECTIVE,phalcon,https://opencollective.com/phalcon,https://twitter.com/phalconphp,https://github.com/phalcon/cphalcon,https://github.com/phalcon,https://github.com/phalcon/cphalcon,Repo found,,false,true,2017-03-25T21:22:57.021Z,2021-10-13T07:33:44.793Z,7821.16,USD
dgm9bnk8-0437xqry-ejpvzeol-jdayw5re,babel,COLLECTIVE,Babel,https://opencollective.com/babel,https://twitter.com/babeljs,https://github.com/babel,https://github.com/babel,,Has no repo URL,,false,true,2017-04-01T14:02:10.199Z,2022-09-28T11:28:41.284Z,135693.92,USD
x8k03rey-d5agmq5e-4bqlbwoz-7j4nxv9z,sixlabors,COLLECTIVE,Six Labors,https://opencollective.com/sixlabors,https://twitter.com/SixLabors,https://github.com/SixLabors,https://github.com/SixLabors,,Has no repo URL,Australia,false,true,2017-04-02T00:31:56.140Z,2021-05-08T12:12:35.125Z,10307.25,USD
vjrkx5lm-nv904qjw-mzp8bwa7-zdygoe3d,hexo,COLLECTIVE,Hexo,https://opencollective.com/hexo,https://twitter.com/hexojs,https://github.com/hexojs/hexo,https://github.com/hexojs,https://github.com/hexojs/hexo,Repo found,,false,true,2017-04-05T20:39:37.386Z,2021-01-02T03:45:21.660Z,191.54,USD
7mywxoz3-409rl6kg-w4pvenbd-j7gk85ag,bower,COLLECTIVE,Bower,https://opencollective.com/bower,https://twitter.com/bower,https://github.com/bower/bower,https://github.com/bower,https://github.com/bower/bower,Repo found,,false,true,2017-04-06T18:13:19.726Z,2022-07-21T09:19:51.790Z,55735.53,USD
7ywz9j4a-vgod8pgm-7jpmr35n-xklb0e7a,react-native-elements,COLLECTIVE,React Native Elements,https://opencollective.com/react-native-elements,,https://github.com/react-native-element/react-native-elements,https://github.com/react-native-element,,Repo not found,,false,true,2017-04-07T18:50:15.839Z,2020-03-15T05:10:47.608Z,2713.27,USD
rmvrwng4-kj03dpbm-mzqz57oy-l9e8xbaj,yourls,COLLECTIVE,YOURLS,https://opencollective.com/yourls,,https://github.com/YOURLS,https://github.com/YOURLS,,Has no repo URL,,false,true,2017-04-17T17:55:36.350Z,2022-11-22T16:13:20.456Z,1019.52,USD
bvrgbk35-7l4x96ea-7zpomewa-0jdyzn83,mvvmcross,COLLECTIVE,MvvmCross,https://opencollective.com/mvvmcross,https://twitter.com/MvvmCross,https://github.com/MvvmCross,https://github.com/MvvmCross,,Has no repo URL,,false,true,2017-04-24T08:07:57.748Z,2023-08-17T06:20:42.116Z,332.96,USD
re0adkjr-v8xwm697-obq7z5n4-l93bgoyx,jss,COLLECTIVE,JSS,https://opencollective.com/jss,https://twitter.com/oleg008,https://github.com/cssinjs/jss,https://github.com/cssinjs,https://github.com/cssinjs/jss,Repo found,,false,true,2017-04-30T17:03:33.697Z,2021-12-23T20:20:15.027Z,591.26,USD
4rxg0j35-lzkwm6v5-gbqvoe98-n47dabyo,adnauseam,COLLECTIVE,AdNauseam,https://opencollective.com/adnauseam,,https://github.com/dhowe/AdNaueam,https://github.com/dhowe,,Repo not found,,false,true,2017-05-01T06:44:34.366Z,2021-02-19T13:43:26.695Z,910.54,USD
bvrgbk35-7l4x96ea-nzpomewa-0jdyzn83,nuxtjs,COLLECTIVE,Nuxt,https://opencollective.com/nuxtjs,https://twitter.com/nuxt_js,https://github.nuxt.dev/,,,Has no repo URL,,false,true,2017-05-04T09:29:55.891Z,2023-05-15T09:39:47.594Z,103537.02,USD
0n4gx0br-ov5m96n0-gjqd8lk3-ey7jzwan,socketio,COLLECTIVE,socket.io,https://opencollective.com/socketio,https://twitter.com/SocketIO,https://github.com/socketio/socket.io,https://github.com/socketio,https://github.com/socketio/socket.io,Repo found,,false,true,2017-05-06T21:29:58.726Z,2022-06-27T07:14:49.133Z,188234.18,USD
vjrkx5lm-nv904qjw-dnp8bwa7-zdygoe3d,parse-server,COLLECTIVE,Parse Platform,https://opencollective.com/parse-server,https://twitter.com/ParsePlatform,https://github.com/parse-community,https://github.com/parse-community,,Has no repo URL,United States,false,true,2017-05-11T12:39:16.062Z,2023-03-03T13:17:18.447Z,11858.85,USD
7ywz9j4a-vgod8pgm-39pmr35n-xklb0e7a,cucumber,COLLECTIVE,Cucumber Open,https://opencollective.com/cucumber,https://twitter.com/cucumberbdd,https://github.com/cucumber,https://github.com/cucumber,,Has no repo URL,,false,true,2017-05-14T07:19:11.924Z,2023-05-11T14:59:52.167Z,22939.86,USD
8a47byg9-nxozdp8y-bbqmjlv0-3rek5w8k,storybook,COLLECTIVE,Storybook,https://opencollective.com/storybook,https://twitter.com/storybookjs,https://github.com/storybookjs,https://github.com/storybookjs,,Has no repo URL,,false,true,2017-05-18T04:58:55.600Z,2023-02-07T17:17:41.957Z,21108.42,USD
0n4gx0br-ov5m96n0-bjqd8lk3-ey7jzwan,nest,COLLECTIVE,nest,https://opencollective.com/nest,https://twitter.com/nestframework,https://github.com/nestjs,https://github.com/nestjs,,Has no repo URL,,false,true,2017-05-20T15:14:54.914Z,2020-12-10T13:59:14.377Z,142394.48,USD
88rzownx-l9e50pxy-al6ymvbd-gk7j43a9,react-ace,COLLECTIVE,react-ace,https://opencollective.com/react-ace,,https://github.com/securingsincity/react-ace,https://github.com/securingsincity,https://github.com/securingsincity/react-ace,Repo found,,false,true,2017-05-25T13:25:00.676Z,2020-03-15T05:10:09.380Z,60,USD
eejoxl3a-z45w9paw-946y870m-gkbrvdn8,javascript-obfuscator,COLLECTIVE,javascript-obfuscator,https://opencollective.com/javascript-obfuscator,,https://github.com/javascript-obfuscator/javascript-obfuscator,https://github.com/javascript-obfuscator,https://github.com/javascript-obfuscator/javascript-obfuscator,Repo found,Russia,false,true,2017-05-26T11:13:28.935Z,2022-03-13T18:42:27.331Z,295.04,USD
7ywz9j4a-vgod8pgm-v9pmr35n-xklb0e7a,modular-admin,COLLECTIVE,ModularAdmin,https://opencollective.com/modular-admin,https://twitter.com/ModularCoder,https://github.com/modularcode,https://github.com/modularcode,,Has no repo URL,,false,true,2017-05-31T18:39:32.890Z,2020-03-15T05:10:08.190Z,0,USD
nmlo94zn-7x08dpob-r3qewga3-vjbrky5m,discordjs,COLLECTIVE,discord.js,https://opencollective.com/discordjs,,https://github.com/discordjs,https://github.com/discordjs,,Has no repo URL,,false,true,2017-06-03T22:00:35.057Z,2023-03-23T15:42:54.421Z,14325.41,USD
ov349mrw-gz75lpy7-3npa08dj-eybknoxd,react-pdf,COLLECTIVE,react-pdf,https://opencollective.com/react-pdf,,https://github.com/diegomura/react-pdf,https://github.com/diegomura,https://github.com/diegomura/react-pdf,Repo found,,false,true,2017-06-05T04:53:39.064Z,2021-04-07T04:24:22.084Z,5595.89,USD
8a47byg9-nxozdp8y-g7qmjlv0-3rek5w8k,asciidocfx,COLLECTIVE,AsciidocFX,https://opencollective.com/asciidocfx,https://twitter.com/asciidocfx,https://github.com/asciidocfx/AsciidocFX,https://github.com/asciidocfx,https://github.com/asciidocfx/AsciidocFX,Repo found,,false,true,2017-06-12T19:40:55.521Z,2021-02-25T13:37:24.390Z,376.6,USD
03k0exgz-nm8yj64r-n9p5wao9-r7b4dlvr,pokeapi,COLLECTIVE,pokeapi,https://opencollective.com/pokeapi,https://twitter.com/PokeAPI,https://github.com/PokeAPI/pokeapi,https://github.com/PokeAPI,https://github.com/PokeAPI/pokeapi,Repo found,,false,true,2017-06-16T10:29:39.423Z,2023-05-26T09:12:20.094Z,170.01,USD
5ax8emk7-lnw54q75-nmpgyvj0-o93zdrbn,sass,COLLECTIVE,Sass Open Source Foundation,https://opencollective.com/sass,https://twitter.com/SassCSS,https://github.com/ass,https://github.com/ass,,Has no repo URL,,false,true,2017-06-22T19:31:59.140Z,2020-03-15T05:10:08.142Z,7.37,USD
rvedj9wr-oz3a56d3-7op7blg8-x4m0ykny,kingfisher,COLLECTIVE,Kingfisher,https://opencollective.com/kingfisher,https://twitter.com/onevcat,https://github.com/onevcat/Kingfiher,https://github.com/onevcat,,Repo not found,,false,true,2017-06-29T12:45:37.613Z,2020-03-15T05:09:59.725Z,626.03,USD
0n4gx0br-ov5m96n0-y4qd8lk3-ey7jzwan,xmake,COLLECTIVE,xmake,https://opencollective.com/xmake,https://twitter.com/waruqi,https://github.com/xmake-io/xmake,https://github.com/xmake-io,https://github.com/xmake-io/xmake,Repo found,China,false,true,2017-07-04T01:12:27.476Z,2022-07-04T15:42:26.749Z,666.16,USD
eeng0kzd-yvor4pzb-zgpbma83-7xlw95jl,allure-report,COLLECTIVE,Allure Report,https://opencollective.com/allure-report,https://twitter.com/QametaSoftware,https://github.com/allure-framework,https://github.com/allure-framework,,Has no repo URL,United Arab Emirates,false,true,2017-07-11T14:56:04.775Z,2023-06-01T18:21:53.234Z,9.31,USD
dgm9bnk8-0437xqry-k5pvzeol-jdayw5re,ngrx,COLLECTIVE,ngrx,https://opencollective.com/ngrx,https://twitter.com/ngrx_io,https://github.com/ngrx/platform,https://github.com/ngrx,https://github.com/ngrx/platform,Repo found,,false,true,2017-07-18T15:26:42.361Z,2023-08-06T01:22:22.055Z,8007.57,USD
53kzxy4v-07wlr6mv-5m6mj9no-8agdbe57,efqrcode,COLLECTIVE,EFQRCode,https://opencollective.com/efqrcode,https://twitter.com/EyreFree777,https://github.com/EFPrefix/EFQRCode,https://github.com/EFPrefix,https://github.com/EFPrefix/EFQRCode,Repo found,China,false,true,2017-07-27T04:42:07.869Z,2022-09-22T10:47:06.921Z,0,USD
ov349mrw-gz75lpy7-0gpa08dj-eybknoxd,localstack,COLLECTIVE,LocalStack,https://opencollective.com/localstack,https://twitter.com/_localstack,https://github.com/localstack/localstack,https://github.com/localstack,https://github.com/localstack/localstack,Repo found,,false,true,2017-07-31T08:56:27.404Z,2022-08-22T17:21:44.735Z,2493.43,USD
rmvrwng4-kj03dpbm-kaqz57oy-l9e8xbaj,ifme,COLLECTIVE,if-me.org,https://opencollective.com/ifme,https://twitter.com/ifmeorg,https://github.com/ifmeorg/ifme,https://github.com/ifmeorg,https://github.com/ifmeorg/ifme,Repo found,,false,true,2017-08-04T22:58:21.628Z,2023-06-08T00:58:23.492Z,83.67,USD
7ywz9j4a-vgod8pgm-5ypmr35n-xklb0e7a,poi,COLLECTIVE,poi,https://opencollective.com/poi,,https://github.com/poooi,https://github.com/poooi,,Has no repo URL,,false,true,2017-08-22T03:38:43.384Z,2020-03-23T05:11:33.689Z,215.27,USD
ggnxdwzj-3le5mpwj-m9qy8rvb-ko04a97b,http4k,COLLECTIVE,http4k,https://opencollective.com/http4k,https://twitter.com/http4k,https://github.com/http4k,https://github.com/http4k,,Has no repo URL,United Kingdom,false,true,2017-09-05T11:35:04.643Z,2020-08-17T11:58:01.817Z,6075.55,USD
53kzxy4v-07wlr6mv-lk6mj9no-8agdbe57,wordpress-plugin-boilerplate-powered,COLLECTIVE,WordPress-Plugin-Boilerplate-Powered,https://opencollective.com/wordpress-plugin-boilerplate-powered,,https://github.com/wpbp,https://github.com/wpbp,,Has no repo URL,Italy,false,true,2017-09-06T21:49:32.483Z,2022-03-31T09:03:34.287Z,0,USD
re0adkjr-v8xwm697-3kq7z5n4-l93bgoyx,orchid,COLLECTIVE,Orchid for Laravel,https://opencollective.com/orchid,https://twitter.com/orchid_platform,https://github.com/orchidsoftware,https://github.com/orchidsoftware,,Has no repo URL,Switzerland,false,true,2017-09-08T00:19:50.902Z,2023-09-19T22:04:28.846Z,328.1,USD
eeng0kzd-yvor4pzb-00pbma83-7xlw95jl,openjscad,COLLECTIVE,OpenJSCAD.org,https://opencollective.com/openjscad,https://twitter.com/openjscad,https://github.com/jscad,https://github.com/jscad,,Has no repo URL,,false,true,2017-09-09T00:15:53.427Z,2021-10-06T02:25:50.061Z,198.12,USD
nmlo94zn-7x08dpob-awqewga3-vjbrky5m,vuejs,COLLECTIVE,vue,https://opencollective.com/vuejs,https://twitter.com/vuejs,https://github.com/vuejs,https://github.com/vuejs,,Has no repo URL,,false,true,2017-09-09T18:23:53.988Z,2022-02-12T08:46:38.660Z,162159.61,USD
lk9mbw7y-48r3zq3g-wop0ej5l-avnodgx7,typeorm,COLLECTIVE,TypeORM,https://opencollective.com/typeorm,https://twitter.com/typeormjs,https://github.com/typeorm/typeorm,https://github.com/typeorm,https://github.com/typeorm/typeorm,Repo found,,false,true,2017-09-23T07:24:38.248Z,2021-10-04T11:49:45.001Z,13413.88,USD
5ax8emk7-lnw54q75-yopgyvj0-o93zdrbn,idyll,COLLECTIVE,idyll,https://opencollective.com/idyll,https://twitter.com/idyll_lang,https://github.com/idyll-lang,https://github.com/idyll-lang,,Has no repo URL,,false,true,2017-09-26T18:03:17.678Z,2022-09-27T10:03:40.102Z,300,USD
ov349mrw-gz75lpy7-lzpa08dj-eybknoxd,wikijs,COLLECTIVE,Wiki.js,https://opencollective.com/wikijs,https://twitter.com/requarks,https://github.com/requarks/wiki,https://github.com/requarks,https://github.com/requarks/wiki,Repo found,Canada,false,true,2017-09-27T13:18:05.726Z,2023-05-03T17:19:20.253Z,4633.83,USD
8a47byg9-nxozdp8y-o9qmjlv0-3rek5w8k,blade,COLLECTIVE,blade,https://opencollective.com/blade,,https://github.com/lets-blade/blade,https://github.com/lets-blade,https://github.com/lets-blade/blade,Repo found,,false,true,2017-09-28T11:06:17.980Z,2020-03-23T05:11:14.555Z,0,USD
0n4gx0br-ov5m96n0-4wqd8lk3-ey7jzwan,tosdr,COLLECTIVE,Terms of Service; Didn’t Read,https://opencollective.com/tosdr,https://twitter.com/ToSDR,https://github.com/tosdr,https://github.com/tosdr,,Has no repo URL,,false,true,2017-10-03T14:58:32.800Z,2023-02-07T17:17:42.573Z,1162.3,USD
7mywxoz3-409rl6kg-4lpvenbd-j7gk85ag,developing-ios-10-apps-with-swift,COLLECTIVE,Developing-iOS-10-Apps-with-Swift,https://opencollective.com/developing-ios-10-apps-with-swift,,https://github.com/Apollonyan/Developing-iOS-11-App-with-Swift,https://github.com/Apollonyan,,Repo not found,,false,true,2017-10-06T00:36:51.617Z,2021-05-12T23:29:29.079Z,0,USD
53kzxy4v-07wlr6mg-gb6mj9no-8agdbe57,ellie,COLLECTIVE,Ellie,https://opencollective.com/ellie,,https://github.com/ellie-app/ellie,https://github.com/ellie-app,https://github.com/ellie-app/ellie,Repo found,,false,true,2017-10-12T15:35:24.058Z,2020-03-23T05:11:08.498Z,224.74,USD
x8k03rey-d5agmq5v-yk6lbwoz-7j4nxv9z,lesspass,COLLECTIVE,LessPass,https://opencollective.com/lesspass,,https://github.com/lesspass/lesspass,https://github.com/lesspass,https://github.com/lesspass/lesspass,Repo found,,false,true,2017-10-14T06:06:20.643Z,2022-01-13T17:42:53.530Z,170.05,USD
eeng0kzd-yvor4pzl-5g6bma83-7xlw95jl,buttercup,COLLECTIVE,Buttercup,https://opencollective.com/buttercup,https://twitter.com/buttercup_pw,https://github.com/buttercup,https://github.com/buttercup,,Has no repo URL,Finland,false,true,2017-10-16T16:57:46.552Z,2022-09-27T10:05:09.337Z,288.06,USD
88rzownx-l9e50pxl-bbpymvbd-gk7j43a9,excelize,COLLECTIVE,excelize,https://opencollective.com/excelize,https://twitter.com/xurime,https://github.com/xuri/excelize,https://github.com/xuri,https://github.com/qax-os/excelize,Repo found,China,false,true,2017-10-17T05:45:14.786Z,2023-01-08T16:25:48.534Z,0,USD
8a47byg9-nxozdp89-7v6mjlv0-3rek5w8k,openfl,COLLECTIVE,OpenFL,https://opencollective.com/openfl,,https://github.com/openfl,https://github.com/openfl,,Has no repo URL,,false,true,2017-10-24T01:29:24.647Z,2020-03-23T05:11:06.534Z,240,USD
k3z8arxv-eymko609-lw6gl5nb-j9w704dv,visjs,COLLECTIVE,vis.js,https://opencollective.com/visjs,https://twitter.com/visjs,https://github.com/visjs,https://github.com/visjs,,Has no repo URL,,false,true,2017-10-26T12:15:25.853Z,2020-05-19T18:11:18.936Z,565.35,USD
03k0exgz-nm8yj649-x7p5wao9-r7b4dlvr,lwjgl,COLLECTIVE,LWJGL,https://opencollective.com/lwjgl,https://twitter.com/LWJGL,https://github.com/LWJGL/lwjgl3,https://github.com/LWJGL,https://github.com/LWJGL/lwjgl3,Repo found,,false,true,2017-10-27T11:26:20.336Z,2022-06-30T15:21:38.382Z,33864.13,USD
5ax8emk7-lnw54q79-3y6gyvj0-o93zdrbn,wallabag,COLLECTIVE,wallabag,https://opencollective.com/wallabag,,https://github.com/wallabag/wallabag,https://github.com/wallabag,https://github.com/wallabag/wallabag,Repo found,,false,true,2017-10-27T13:37:37.872Z,2023-07-26T11:15:27.040Z,0,USD
